Outputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKPRN,Institution,MainPanel,uoaId,UnitOfAssessment,msubId,MultipleSubmission,JointSubmission,OutputTypeId,Title,Place,Publisher,VolumeTitle,Volume,Issue,FirstPage,ArticleNumber,ISBN,ISSN,DOI,PatentNumber,Year,URL,NumberOfAdditionalAuthors,IsForeignLanguageOutput,IsInterdisciplinary,ProposeDoubleWeighting,ResearchGroup,CitationsApplicable,CitedByCount,CrossReferToUoa
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Institution code (UKPRN),Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Output type,Title,Place,Publisher,Volume title,Volume,Issue,First page,Article number,ISBN,ISSN,DOI,Patent number,Year,URL,Number of additional authors,Non-english,Interdisciplinary,Proposed double-weighted,Research group,Citations applicable,Citation count,Cross- referral requested
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Modelling the use of Wolbachia to control dengue fever transmission,,,Bulletin of Mathematical Biology,75,5,796,,,0092-8240,10.1007/s11538-013-9835-4,,2013,http://dx.doi.org/10.1007/s11538-013-9835-4,1,,,,Mathematical biology,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Moduli spaces of irreducible symplectic manifolds,,,Compositio Mathematica,146,2,404,,,0010-437X,10.1112/s0010437x0900445x,,2010,http://dx.doi.org/10.1112/s0010437x0900445x,2,,,,Algebra & Geometry,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Moduli spaces of polarized symplectic O'Grady varieties and Borcherds products,,,The Journal of Differential Geometry,88,1,61,,,0022-040X,,,2011,http://projecteuclid.org/euclid.jdg/1317758869,2,,,,Algebra & Geometry,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,"Monge–Ampére based moving mesh methods for numerical weather prediction, with applications to the Eady problem",,,Journal of Computational Physics,236,,247,,,0021-9991,10.1016/j.jcp.2012.11.014,,2013,http://dx.doi.org/10.1016/j.jcp.2012.11.014,2,,,,Numerical analysis,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Mori Dream Spaces as fine moduli of quiver representations,,,Journal of Pure and Applied Algebra,217,1,172,,,0022-4049,10.1016/j.jpaa.2012.06.014,,2013,http://arxiv.org/abs/1104.2490,1,,,,Algebra & Geometry,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Moving mesh generation using the parabolic Monge–Ampère equation,,,SIAM Journal on Scientific Computing,31,5,3438,,,1064-8275,10.1137/080716773,,2009,http://dx.doi.org/10.1137/080716773,1,,,,Numerical analysis,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Multilevel methods for elliptic problems with highly varying coefficients on nonaligned coarse grids,,,SIAM Journal on Numerical Analysis (SINUM),50,3,1675,,,0036-1429,10.1137/100805248,,2012,http://dx.doi.org/10.1137/100805248,2,,,,Numerical analysis,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Non-Bernoulli systems with completely positive entropy,,,Ergodic Theory and Dynamical Systems,28,01,87,,,0143-3857,10.1017/S014338570700034X,,2008,http://dx.doi.org/10.1017/S014338570700034X,3,,,,Dynamical systems & complexity,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Nonlinear cross-diffusion with size exclusion,,,SIAM Journal on Mathematical Analysis (SIMA),42,6,2842,,,0036-1410,10.1137/100783674,,2010,http://dx.doi.org/10.1137/100783674,3,,,,Analysis & Differential equations,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Normal approximation for coverage models over binomial point processes,,,Annals of Applied Probability,20,2,696,,,1050-5164,10.1214/09-aap634,,2010,http://dx.doi.org/10.1214/09-aap634,1,,,,Probability,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Numerical estimation of coercivity constants for boundary integral operators in acoustic scattering,,,SIAM Journal on Numerical Analysis (SINUM),49,4,1572,,,0036-1429,10.1137/100788483,,2011,http://dx.doi.org/10.1137/100788483,1,,,,Numerical analysis,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,On a flow to untangle elastic knots,,,Calculus of Variations and Partial Differential Equations,39,3-4,621,,,0944-2669,10.1007/s00526-010-0328-0,,2010,http://dx.doi.org/10.1007/s00526-010-0328-0,1,,,,Analysis & Differential equations,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,On nonexistence of Baras-Goldstein type for higher-order parabolic equations with singular potentials,,,Transactions of the American Mathematical Society,362,8,4117,,,0002-9947,10.1090/S0002-9947-10-04855-5,,2010,http://dx.doi.org/10.1090/S0002-9947-10-04855-5,1,,,,Analysis & Differential equations,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,On right n-Engel subgroups,,,Journal of Algebra,324,4,875,,,0021-8693,10.1016/j.jalgebra.2010.05.007,,2010,http://dx.doi.org/10.1016/j.jalgebra.2010.05.007,1,,,,Algebra & Geometry,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,On right n-Engel subgroups II,,,Journal of Algebra,328,1,504,,,0021-8693,10.1016/j.jalgebra.2010.08.013,,2011,http://dx.doi.org/10.1016/j.jalgebra.2010.08.013,1,,,,Algebra & Geometry,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,On selection criteria for problems with moving inhomogeneities,,,Continuum Mechanics and Thermodynamics,24,1,21,,,0935-1175,10.1007/s00161-011-0206-9,,2012,http://arxiv.org/abs/1011.4596v2,2,,,,Continuum mechanics,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,"On source-type solutions and the Cauchy problem for a doubly degenerate sixth-order thin film equation, I: Local oscillatory properties",,,Nonlinear Analysis: Theory Methods & Applications,72,11,4030,,,0362-546X,10.1016/j.na.2010.01.034,,2010,http://dx.doi.org/10.1016/j.na.2010.01.034,1,,,,Analysis & Differential equations,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,On the equivalence of Lie symmetries and group representations,,,Journal of Differential Equations,249,3,621,,,0022-0396,10.1016/j.jde.2010.02.003,,2010,http://dx.doi.org/10.1016/j.jde.2010.02.003,1,,,,Analysis & Differential equations,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,On the Hughes' model for pedestrian flow: the one-dimensional case,,,Journal of Differential Equations,250,3,1334,,,0022-0396,10.1016/j.jde.2010.10.015,,2011,http://dx.doi.org/10.1016/j.jde.2010.10.015,3,,,,Analysis & Differential equations,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,On the maintenance of bird song dialects,,,Journal of Mathematical Biology,n/a,n/a,n/a,,,0303-6812,10.1007/s00285-012-0632-8,,2013,http://dx.doi.org/10.1007/s00285-012-0632-8,2,,,,Mathematical biology,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,On the second-order random walk model for irregular locations,,,Scandinavian Journal of Statistics,35,4,691,,,0303-6898,10.1111/j.1467-9469.2008.00610.x,,2008,http://dx.doi.org/10.1111/j.1467-9469.2008.00610.x,1,,,,Statistics,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,On the stability of incompressible elastic cylinders in uniaxial extension,,,Journal of Elasticity,105,1-2,313,,,0374-3535,10.1007/s10659-011-9330-9,,2011,http://dx.doi.org/10.1007/s10659-011-9330-9,1,,,,Analysis & Differential equations,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,On the symmetry of energy-minimising deformations in nonlinear elasticity I: Incompressible materials,,,Archive for Rational Mechanics and Analysis,196,2,363,,,0003-9527,10.1007/s00205-009-0264-3,,2010,http://dx.doi.org/10.1007/s00205-009-0264-3,1,,,,Analysis & Differential equations,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,On the symmetry of energy-minimising deformations in nonlinear elasticity II: compressible materials,,,Archive for Rational Mechanics and Analysis,196,2,395,,,0003-9527,10.1007/s00205-009-0262-5,,2010,http://dx.doi.org/10.1007/s00205-009-0262-5,1,,,,Analysis & Differential equations,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Optimal group-sequential designs for simultaneous testing of superiority and non-inferiority,,,Statistics in Medicine,29,7-8,743,,,0277-6715,10.1002/sim.3790,,2010,http://dx.doi.org/10.1002/sim.3790,1,,,,Statistics,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Optimal input-output stabilization of infinite-dimensional discrete time-invariant linear systems by output injection,,,SIAM Journal on Control and Optimization (SICON),48,8,5084,,,0363-0129,10.1137/090762233,,2010,http://dx.doi.org/10.1137/090762233,1,,,,Mathematical control theory,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Pathwise inequalities for local time: applications to Skorokhod embeddings and optimal stopping,,,Annals of Applied Probability,18,5,1870,,,1050-5164,10.1214/07-AAP507,,2008,http://projecteuclid.org/euclid.aoap/1225372954,2,,,,Probability,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,PID control of second-order systems with hysteresis,,,International Journal of Control,81,8,1331,,,0020-7179,10.1080/00207170701772479,,2008,http://dx.doi.org/10.1080/00207170701772479,2,,,,Mathematical control theory,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,A,Piecewise-smooth dynamical systems : theory and applications,,"Springer-Verlag, London",,,,,,9781846280399,,,,2008,,3,,,,Dynamical systems & complexity,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,"Poisson process Fock space representation, chaos expansion and covariance inequalities",,,Probability Theory and Related Fields,150,3-4,663,,,0178-8051,10.1007/s00440-010-0288-5,,2011,http://arxiv.org/abs/0909.3205v1,1,,,,Probability,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,"Prey, predators, parasites: intraguild predation or simpler community modules in disguise?",,,Journal of Animal Ecology,80,2,414,,,0021-8790,10.1111/j.1365-2656.2010.01788.x,,2011,http://dx.doi.org/10.1111/j.1365-2656.2010.01788.x,1,,,,Mathematical biology,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Quasi-Monte Carlo methods for elliptic PDEs with random coefficients and applications,,,Journal of Computational Physics,230,10,3668,,,0021-9991,10.1016/j.jcp.2011.01.023,,2011,http://dx.doi.org/10.1016/j.jcp.2011.01.023,4,,,,Numerical analysis,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Quiver flag varieties and multigraded linear series,,,Duke Mathematical Journal,156,3,469,,,0012-7094,10.1215/00127094-2010-217,,2011,http://dx.doi.org/10.1215/00127094-2010-217,0,,,,Algebra & Geometry,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Random networks with sublinear preferential attachment: the giant component,,,Annals of Probability,41,1,329,,,0091-1798,10.1214/11-AOP697,,2013,http://dx.doi.org/10.1214/11-AOP697,1,,,,Probability,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,"Random parking, Euclidean functionals, and rubber elasticity",,,Communications in Mathematical Physics,321,1,1,,,0010-3616,10.1007/s00220-013-1725-y,,2013,http://www.scopus.com/inward/record.url?partnerID=yv4JPVwI&eid=2-s2.0-84877132163&md5=6db09c66e489d95d0a28443656b62b39,1,,,,Probability,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Rayleigh quotient iteration and simplified Jacobi-Davidson method with preconditioned iterative solves,,,Linear Algebra and its Applications,428,8-9,2049,,,0024-3795,10.1016/j.laa.2007.11.013,,2008,http://dx.doi.org/10.1016/j.laa.2007.11.013,1,,,,Numerical analysis,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Regimes of frictional sliding of a spring-block system,,,Journal of the Mechanics and Physics of Solids,58,1,27,,,0022-5096,10.1016/j.jmps.2009.09.001,,2010,http://dx.doi.org/10.1016/j.jmps.2009.09.001,2,,,,Continuum mechanics,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Resonance bifurcations from robust homoclinic cycles,,,Nonlinearity,23,3,621,,,0951-7715,10.1088/0951-7715/23/3/011,,2010,http://dx.doi.org/10.1088/0951-7715/23/3/011,1,,,,Dynamical systems & complexity,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Ricci-flat deformations of metrics with exceptional holonomy,,,Bulletin of the London Mathematical Society,45,5,1004,,,0024-6093,10.1112/blms/bdt036,,2013,http://dx.doi.org/10.1112/blms/bdt036,0,,,,Algebra & Geometry,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,"Rigid representations of a double quiver of type A, and Richardson elements in seaweed Lie algebras",,,Bulletin of the London Mathematical Society,41,1,1,,,0024-6093,10.1112/blms/bdn087,,2009,http://dx.doi.org/10.1112/blms/bdn087,2,,,,Algebra & Geometry,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Robust hedging of double touch barrier options,,,SIAM Journal on Financial Mathematics,2,1,141,,,1945-497X,10.1137/090777487,,2011,http://dx.doi.org/10.1137/090777487,1,,,,Probability,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Robust pricing and hedging of double no-touch options,,,Finance and Stochastics,15,3,573,,,0949-2984,10.1007/s00780-011-0154-z,,2011,http://dx.doi.org/10.1007/s00780-011-0154-z,1,,,,Probability,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,"Root's barrier: construction, optimality and applications to variance options",,,Annals of Applied Probability,23,3,859,,,1050-5164,10.1214/12-AAP857,,2013,http://dx.doi.org/10.1214/12-AAP857,1,,,,Probability,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Self-controlled case series analysis with event-dependent observation periods,,,Journal of the American Statistical Association,106,494,417,,,0162-1459,10.1198/jasa.2011.ap10108,,2011,http://www.tandfonline.com/doi/abs/10.1198/jasa.2011.ap10108,5,,,,Statistics,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Self-similar voiding solutions of a single layered model of folding rocks,,,SIAM Journal on Applied Mathematics,72,1,444,,,0036-1399,10.1137/110822499,,2012,http://dx.doi.org/10.1137/110822499,3,,,,Analysis & Differential equations,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Shape change along geodesics with application to cleft lip surgery,,,Journal of the Royal Statistical Society Series C-Applied Statistics,60,5,743,,,0035-9254,10.1111/j.1467-9876.2011.01017.x,,2011,http://dx.doi.org/10.1111/j.1467-9876.2011.01017.x,1,,,,Statistics,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Shift-invert Arnoldi's method with preconditioned iterative solves,,,SIAM Journal On Matrix Analysis and Applications (SIMAX),31,3,942,,,0895-4798,10.1137/080716281,,2010,http://dx.doi.org/10.1137/080716281,1,,,,Numerical analysis,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Single point gradient blow-up and nonuniqueness for a third-order nonlinear dispersion equation,,,Studies in Applied Mathematics,126,2,103,,,0022-2526,10.1111/j.1467-9590.2010.00499.x,,2011,http://dx.doi.org/10.1111/j.1467-9590.2010.00499.x,0,,,,Analysis & Differential equations,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Smoothness of scale functions for spectrally negative Lévy processes,,,Probability Theory and Related Fields,150,3-4,691,,,0178-8051,10.1007/s00440-010-0289-4,,2011,http://dx.doi.org/10.1007/s00440-010-0289-4,2,,,,Probability,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Soap film smoothing,,,"Journal of the Royal Statistical Society, Series B (Statistical Methodology)",70,5,931,,,1369-7412,10.1111/j.1467-9868.2008.00665.x,,2008,http://dx.doi.org/10.1111/j.1467-9868.2008.00665.x,2,,,,Statistics,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Space-time modelling of blue ling for fisheries stock management,,,Environmetrics,24,2,109,,,1180-4009,10.1002/env.2196,,2013,http://dx.doi.org/10.1002/env.2196,3,,,,Statistics,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Spatial modeling of air pollution in studies of its short-term health effects,,,Biometrics,66,4,1238,,,0006-341X,10.1111/j.1541-0420.2009.01376.x,,2010,http://dx.doi.org/10.1111/j.1541-0420.2009.01376.x,1,,,,Statistics,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,"Spatial models generated by nested stochastic partial differential equations, with an application to global ozone mapping",,,Annals of Applied Statistics,5,1,523,,,1932-6157,10.1214/10-AOAS383,,2011,http://dx.doi.org/10.1214/10-AOAS383,1,,,,Statistics,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Special isothermic surfaces of type d,,,Journal of the London Mathematical Society,85,2,571,,,0024-6107,10.1112/jlms/jdr050,,2012,http://dx.doi.org/10.1112/jlms/jdr050,1,,,,Algebra & Geometry,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Stabilization of well-posed infinite-dimensional systems by dynamic sampled-data feedback,,,SIAM Journal on Control and Optimization (SICON),51,2,1203,,,0363-0129,10.1137/110850396,,2013,http://dx.doi.org/10.1137/110850396,0,,,,Mathematical control theory,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,State space formulas for a solution of the suboptimal Nehari problem on the unit disc,,,Integral Equations and Operator Theory,64,1,35,,,0378-620X,10.1007/s00020-009-1679-9,,2009,http://dx.doi.org/10.1007/s00020-009-1679-9,1,,,,Mathematical control theory,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Static and dynamic stability results for a class of three-dimensional configurations of Kirchhoff elastic rods,,,Physica D: Nonlinear Phenomena,253,,91,,,0167-2789,10.1016/j.physd.2013.03.003,,2013,http://www.scopus.com/inward/record.url?partnerID=yv4JPVwI&eid=2-s2.0-84876414621&md5=db4c3220b93ba97efeabb3b783b62a09,1,,,,Analysis & Differential equations,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Statistical inference for noisy nonlinear ecological dynamic systems,,,Nature,466,7310,1102,,,0028-0836,10.1038/nature09319,,2010,http://dx.doi.org/10.1038/nature09319,0,,,,Statistics,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Straightforward intermediate rank tensor product smoothing in mixed models,,,Statistics and Computing,23,3,341,,,0960-3174,10.1007/s11222-012-9314-z,,2012,http://dx.doi.org/10.1007/s11222-012-9314-z,2,,,,Statistics,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Strong law of large numbers for branching diffusions,,,"Annales de l'Institut Henri Poincaré, Probabilités et Statistiques",46,1,279,,,0246-0203,10.1214/09-aihp203,,2010,http://dx.doi.org/10.1214/09-aihp203,2,,,,Probability,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Strong law of large numbers for fragmentation processes,,,"Annales de l'Institut Henri Poincaré, Probabilités et Statistiques",46,1,119,,,0246-0203,10.1214/09-aihp311,,2010,http://dx.doi.org/10.1214/09-aihp311,2,,,,Probability,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Subsonic phase transition waves in bistable lattice models with small spinodal region,,,SIAM Journal on Mathematical Analysis (SIMA),45,5,2625,,,0036-1410,10.1137/120877878,,2013,http://dx.doi.org/10.1137/120877878,3,,,,Dynamical systems & complexity,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Symmetry of uniaxial global Landau-de Gennes minimizers in the theory of nematic liquid crystals,,,SIAM Journal on Mathematical Analysis (SIMA),44,5,3217,,,0036-1410,10.1137/110856861,,2012,http://dx.doi.org/10.1137/110856861,1,,,,Analysis & Differential equations,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Symplectic alternating algebras,,,International Journal of Algebra and Computation,18,4,719,,,0218-1967,10.1142/S0218196708004585,,2008,http://dx.doi.org/10.1142/S0218196708004585,0,,,,Algebra & Geometry,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,Symplectic alternating nil-algebras,,,Journal of Algebra,357,,183,,,0021-8693,10.1016/j.jalgebra.2012.02.012,,2012,http://dx.doi.org/10.1016/j.jalgebra.2012.02.012,2,,,,Algebra & Geometry,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,"The Allee effect and infectious diseases: extinction, multistability, and the (dis-)appearance of oscillations",,,American Naturalist,173,1,72,,,0003-0147,10.1086/593357,,2009,http://dx.doi.org/10.1086/593357,2,,,,Mathematical biology,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,The computation of Jordan blocks in parameter-dependent matrices,,,IMA Journal of Numerical Analysis,n/a,n/a,n/a,,,0272-4979,10.1093/imanum/drt028,,2013,http://dx.doi.org/10.1093/imanum/drt028,2,,,,Numerical analysis,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,The exact packing measure of Brownian double points,,,Probability Theory and Related Fields,143,1-2,113,,,0178-8051,10.1007/s00440-007-0122-x,,2009,http://dx.doi.org/10.1007/s00440-007-0122-x,1,,,,Probability,,,
10007850,University of Bath,B,10,Mathematical Sciences, ,,,D,The hydra effect in predator-prey models,,,Journal of Mathematical Biology,64,1-2,341,,,0303-6812,10.1007/s00285-011-0416-6,,2012,http://dx.doi.org/10.1007/s00285-011-0416-6,1,,,,Mathematical biology,,,
